time,e1,e2,em1,em2,r1,r2,rm1,rm2,tau1,tau2,taum1,taum2
48.22402,0.29811907,0.18050992,0.4101075,0.2924984,0.34444064,-0.15227842,0.2599944,0.8278466,5.737079,8.058974,7.2793636,7.7620416
48.22902,0.29726303,0.18430436,0.37897027,0.2660116,0.3462655,-0.15293324,0.7895831,1.3741623,5.66721,8.015014,7.965496,8.256017
48.23402,0.29638755,0.18806708,0.21519363,0.106873155,0.34809798,-0.1537044,0.025461078,0.6526808,5.5970974,7.9702625,7.3121414,7.774682
48.23902,0.29547608,0.19191062,0.17463732,0.07107186,0.34990293,-0.15436071,0.3341609,0.9828025,5.526251,7.924419,7.2974615,7.7248063
48.24402,0.29454076,0.19574106,0.21825016,0.11945045,0.35170752,-0.15508902,0.16065681,0.84460676,5.4552145,7.877797,8.476144,8.734186
48.24902,0.29357278,0.199615,0.35669267,0.2627349,0.35348973,-0.15577722,0.7054385,1.419897,5.3836,7.8301697,8.507689,8.768208
48.25402,0.29257834,0.20351493,0.39411867,0.30505526,0.3552637,-0.15645671,0.55129045,1.3005533,5.31149,7.7816105,9.059004,9.184189
48.25902,0.29155207,0.20745611,0.3921088,0.30801278,0.35701835,-0.15709496,0.24777716,1.0207129,5.2388997,7.7321,7.637866,8.055983
48.264023,0.2905028,0.2113905,0.19077814,0.111665845,0.35877156,-0.15778744,-0.034833193,0.7616155,5.1660104,7.681773,7.555809,7.9677486
48.269024,0.28942776,0.21531367,0.3024422,0.22832811,0.36051646,-0.1585387,0.3905269,1.2166135,5.092928,7.63067,7.8444953,8.32442
48.27402,0.28832734,0.21925783,0.28707886,0.21800935,0.36225352,-0.1592772,0.4026637,1.2724848,5.019459,7.578706,8.037039,8.3595915
48.279022,0.2871909,0.2232784,0.18584168,0.12192917,0.3639583,-0.15989506,0.08565223,0.9727555,4.945275,7.5256615,6.668358,7.2921085
48.284023,0.2860341,0.2272591,0.31819773,0.25942272,0.36566475,-0.16062433,0.34228164,1.2553875,4.8710566,7.471968,7.985118,8.33782
48.289024,0.2848506,0.23123664,0.4918847,0.43827075,0.36735767,-0.16138506,0.6294309,1.5796678,4.796647,7.4175124,5.358173,6.314832
48.294025,0.2836349,0.23526102,0.35671186,0.30833793,0.3690248,-0.16207331,0.2882139,1.2674266,4.721764,7.3621306,7.7222614,8.151608
48.299026,0.28239393,0.23929685,0.1522305,0.10913348,0.37068036,-0.1627599,-0.3504113,0.67576003,4.6465645,7.305943,8.232885,8.611272
48.304024,0.28111827,0.24342537,0.31811094,0.28041804,0.37230584,-0.16327727,0.15260854,1.2013195,4.5706544,7.248693,8.444252,8.7022705
48.309025,0.27982008,0.24753213,0.34803915,0.31575125,0.37392503,-0.16386276,0.16266215,1.2413447,4.494612,7.190756,7.6447506,8.113041
48.314026,0.27849793,0.2516539,0.52943254,0.5025885,0.3755343,-0.1644355,0.6205896,1.716031,4.4182177,7.1320095,7.3016324,7.829139
48.319027,0.2771604,0.25573224,0.3316934,0.31026524,0.37715,-0.16511017,0.43450654,1.5508871,4.341799,7.0726852,7.188322,7.7654123
48.324028,0.2758044,0.25978535,0.15085316,0.13483405,0.37876317,-0.16584331,-0.11557439,1.0182772,4.2652736,7.012733,8.954853,9.141182
48.32903,0.27443528,0.26380074,0.21001685,0.19938225,0.3803823,-0.1666547,-0.53274596,0.639175,4.188628,6.9521885,6.265565,6.977394
48.334026,0.27303827,0.26786828,0.24790585,0.24273592,0.3819764,-0.16735572,-0.026932359,1.1771296,4.111508,6.8907776,6.8399587,7.4554715
48.339027,0.27161193,0.2719527,0.39499354,0.39533436,0.38354072,-0.16802263,0.24363178,1.4884515,4.034146,6.8286257,7.9231186,8.276183
48.34403,0.27015567,0.27609718,0.3499608,0.35590237,0.38507476,-0.16856498,0.4669034,1.7485777,3.9562411,6.765562,7.640144,8.085201
48.34903,0.2686702,0.28028202,0.27575624,0.28736806,0.38658088,-0.16902411,0.3785938,1.6775613,3.8779788,6.7016964,6.7637277,7.437249
48.35403,0.26716995,0.28442287,0.33092177,0.34817463,0.3880882,-0.16956937,-0.13584805,1.1858189,3.799796,6.6373644,7.159625,7.689713
48.35903,0.26565242,0.28854442,0.3058673,0.3287593,0.38958883,-0.17014468,0.042761087,1.3972902,3.7215264,6.572468,7.369669,7.861413
48.36403,0.26411092,0.29269218,0.2312572,0.25983846,0.39106852,-0.17065251,-0.37025523,1.0096841,3.6430001,6.506875,7.3443327,7.8281903
48.36903,0.26254725,0.29682678,0.34777677,0.38205624,0.39252844,-0.17117536,-0.09499681,1.3226933,3.5644188,6.4407187,7.7319746,8.150538
48.37403,0.26095617,0.30100602,0.13742828,0.17747813,0.39395753,-0.17159182,-0.3865497,1.0707276,3.4854376,6.373773,6.307967,7.037781
48.379032,0.25933516,0.3052358,0.2380935,0.28399408,0.39535126,-0.17189121,-0.41359466,1.065583,3.4060922,6.30604,6.6555147,7.2932706
48.384033,0.25769782,0.30944043,0.25812066,0.30986333,0.39673764,-0.17222685,0.1916371,1.6888828,3.3267787,6.2378435,5.7530465,6.5742254
48.389034,0.2560501,0.3136062,0.2765031,0.33405924,0.3981264,-0.17262167,-0.19401085,1.344619,3.2474868,6.1692257,6.247319,6.9322133
48.39403,0.2543739,0.3178339,0.12197864,0.18543863,0.3994796,-0.1728661,-0.57215357,1.0064535,3.1677833,6.0998144,6.1147223,6.8426356
