time,e1,e2,r1,r2,tau1,tau2
1.2101009,-0.01088798,0.085599124,0.27668887,0.30822355,7.804278,7.13017
1.2151012,-0.009231806,0.08500141,0.28214866,0.29905087,7.864678,7.1756744
1.2201017,-0.007589698,0.0843727,0.2874057,0.289917,7.923104,7.22027
1.2251021,-0.005962491,0.08371389,0.29245996,0.28082877,7.9796224,7.2639837
1.2301025,-0.004350662,0.08302611,0.2973132,0.27179337,8.034302,7.306839
1.2351029,-0.002755046,0.08231014,0.3019657,0.262816,8.0872135,7.3488607
1.2401034,-0.0011758804,0.08156717,0.30642053,0.2539034,8.13843,7.390074
1.2451037,0.00038576126,0.08079803,0.31067675,0.24506032,8.188022,7.4305058
1.2501042,0.00192976,0.08000386,0.3147382,0.2362923,8.236063,7.4701805
1.2551045,0.0034554005,0.079185545,0.31860584,0.22760338,8.282627,7.509123
1.260105,0.004962206,0.078344226,0.32228172,0.21899867,8.327785,7.5473595
1.2651054,0.00644958,0.077480674,0.3257674,0.21048081,8.371611,7.584913
1.2701058,0.007917285,0.0765962,0.32906616,0.20205492,8.414172,7.621809
1.2751063,0.009364605,0.07569164,0.332179,0.19372332,8.455544,7.658072
1.2801067,0.010791302,0.07476777,0.33510914,0.18548793,8.495791,7.6937175
1.2851071,0.012197018,0.073825836,0.3378593,0.17735267,8.534987,7.7287745
1.2901075,0.013581157,0.07286662,0.34043086,0.16931885,8.573193,7.763259
1.295108,0.0149436,0.07189119,0.3428277,0.16138923,8.6104765,7.7971945
1.3001083,0.016283989,0.07090032,0.34505233,0.15356463,8.6469,7.830596
1.3051088,0.017601967,0.06989509,0.3471072,0.1458472,8.682523,7.8634834
1.3101091,0.018897057,0.06887621,0.34899426,0.13823742,8.717405,7.8958726
1.3151096,0.020169258,0.06784475,0.35071754,0.13073695,8.751603,7.9277787
1.32011,0.021418214,0.06680137,0.35227942,0.12334567,8.785173,7.9592156
1.3251104,0.022643685,0.06574708,0.3536828,0.116065085,8.818165,7.9901967
1.3301108,0.023845434,0.0646826,0.35493028,0.108894825,8.850629,8.020733
1.3351113,0.025023341,0.063608885,0.3560252,0.101836085,8.882611,8.050836
1.3401117,0.026177287,0.06252664,0.3569707,0.09488851,8.914162,8.080516
1.3451121,0.027306914,0.061436474,0.3577687,0.08805126,8.94532,8.109778
1.3501126,0.028412461,0.06033933,0.35842398,0.08132535,8.9761305,8.138635
1.3551129,0.029493332,0.05923587,0.35893703,0.07471019,9.006628,8.16709
1.3601134,0.030549884,0.058126926,0.359313,0.06820595,9.036849,8.1951475
1.3651137,0.03158188,0.057012916,0.35955408,0.06181103,9.066835,8.222815
1.3701142,0.032589197,0.05589485,0.35966274,0.055526733,9.096611,8.250095
1.3751146,0.03357184,0.054773092,0.3596422,0.049351215,9.126214,8.276993
1.380115,0.034529686,0.05364853,0.35949484,0.04328513,9.155667,8.30351
1.3851154,0.035462856,0.052521527,0.35922417,0.037326753,9.185001,8.329644
1.3901159,0.03637123,0.051392913,0.35883236,0.031476617,9.214241,8.355401
1.3951162,0.03725493,0.050263107,0.35832277,0.02573347,9.243407,8.380778
1.4001167,0.03811395,0.049132764,0.35769793,0.020097077,9.272527,8.405778
1.405117,0.038948298,0.048002362,0.35696048,0.01456666,9.301616,8.430397
1.4101175,0.039758086,0.046872556,0.35611328,0.00914216,9.330695,8.454638
1.415118,0.040543318,0.045743763,0.3551588,0.0038226247,9.359781,8.478496
1.4201183,0.04130411,0.0446164,0.35409987,-0.001392901,9.388893,8.501968
1.4251188,0.042040586,0.043491185,0.35293913,-0.006503761,9.418043,8.525059
1.4301192,0.042752743,0.042368293,0.35167876,-0.0115119815,9.4472475,8.547759
1.4351196,0.0434407,0.04124844,0.35032123,-0.016416788,9.476516,8.57007
1.44012,0.044104695,0.040131867,0.34886974,-0.021219552,9.505864,8.5919895
1.4451205,0.04474485,0.039019227,0.3473266,-0.025919855,9.535297,8.61351
1.4501208,0.045361042,0.0379107,0.34569305,-0.030519068,9.564833,8.634636
1.4551213,0.04595387,0.03680694,0.34397373,-0.035016418,9.594472,8.655359
1.4601216,0.046523094,0.03570801,0.342169,-0.03941399,9.624229,8.67568
1.4651221,0.047068954,0.034614623,0.34028155,-0.04371047,9.654108,8.695596
1.4701225,0.047591805,0.033526838,0.33831468,-0.04790777,9.684119,8.715099
1.4751229,0.04809165,0.03244531,0.33626977,-0.052004814,9.714264,8.734192
1.4801234,0.048568726,0.031370282,0.3341493,-0.05600238,9.744553,8.752873
1.4851238,0.04902315,0.030301929,0.33195516,-0.059901595,9.774987,8.771136
1.4901242,0.049455285,0.029240787,0.3296903,-0.06370169,9.805573,8.788982
1.4951246,0.049865246,0.028186858,0.32735652,-0.06740457,9.836314,8.806405
1.500125,0.050253272,0.027140856,0.32495606,-0.07100862,9.867214,8.823406
1.5051254,0.050619483,0.026102781,0.3224905,-0.07451546,9.898279,8.839986
1.5101259,0.050964236,0.02507329,0.31996268,-0.077923656,9.929504,8.85614
1.5151262,0.05128753,0.024052024,0.31737354,-0.0812366,9.960902,8.871868
1.5201267,0.051589847,0.023039937,0.3147263,-0.08445126,9.992463,8.887168
1.525127,0.0518713,0.02203679,0.31202245,-0.08757043,10.024202,8.902041
1.5301275,0.05213225,0.021043181,0.30926454,-0.09059274,10.056107,8.916484
1.5351279,0.052372694,0.020059109,0.30645335,-0.09351975,10.08819,8.9305
1.5401284,0.05259323,0.01908505,0.30359244,-0.09635067,10.1204405,8.944085
1.5451287,0.05279374,0.018121004,0.30068207,-0.09908688,10.152876,8.957247
1.5501292,0.0529747,0.01716733,0.29772508,-0.10172826,10.185476,8.969975
1.5551296,0.05313635,0.016224146,0.29472333,-0.104275584,10.218259,8.98228
1.56013,0.053278804,0.015291691,0.291678,-0.10672891,10.251208,8.994155
