time,e1,e2,em1,em2,r1,r2,rm1,rm2,tau1,tau2,taum1,taum2
9.345778,0.09811115,0.3672905,0.045144796,0.31432417,-0.0048229396,0.27768588,-0.21967122,0.12437981,-9.531709,-3.5958717,-9.865654,-3.7809153
9.35078,0.097746015,0.36648712,0.09045887,0.35919994,-0.004581183,0.27312398,-0.3061807,0.04793775,-9.572721,-3.6250286,-10.285873,-4.1960115
9.35578,0.097360015,0.3656878,0.19109857,0.45942634,-0.0044391453,0.26866403,0.091233194,0.43484053,-9.613107,-3.6537356,-9.515705,-3.6367013
9.36078,0.09697747,0.3648138,0.092913985,0.36075032,-0.0043444782,0.2641433,-0.1511513,0.17725098,-9.652721,-3.681821,-9.551394,-3.6368203
9.365781,0.09660339,0.3638481,0.09605074,0.36329544,-0.0042904317,0.2595387,-0.3236848,-0.013114512,-9.691554,-3.7092457,-8.807856,-3.050019
9.370781,0.0962373,0.3627793,0.08832741,0.35486943,-0.0042836517,0.25483942,0.10285443,0.43245333,-9.729515,-3.73595,-10.772468,-4.3530793
9.375781,0.09583759,0.36175174,0.28935957,0.5552738,-0.0044123083,0.2503499,0.39051008,0.73545855,-9.766983,-3.7623115,-10.379265,-4.1505404
9.380782,0.09540832,0.3607509,0.08686423,0.35220677,-0.00466083,0.24602693,-0.14437616,0.19292313,-9.803938,-3.7883255,-11.438885,-4.9489083
9.385782,0.09498024,0.3596934,0.1355915,0.40030462,-0.004963219,0.24169108,0.019203603,0.36666504,-9.840285,-3.8138351,-10.117861,-3.9345005
9.390782,0.09452641,0.35864222,0.06952095,0.33363682,-0.005375311,0.23747706,-0.2908955,0.07191241,-9.876036,-3.8389425,-10.135599,-4.1192484
9.395783,0.09404385,0.35762072,0.03462398,0.29820085,-0.0058990717,0.23342595,-0.29244497,0.069803596,-9.911335,-3.863758,-10.935821,-4.676809
9.400784,0.0935514,0.3565688,0.017326832,0.28034425,-0.0064926296,0.22940576,-0.15921658,0.21609333,-9.946049,-3.8881464,-7.8396273,-2.5683126
9.405784,0.09303677,0.35554275,0.13734376,0.3998497,-0.007180482,0.22553313,-0.08351675,0.27692086,-9.980401,-3.9122913,-10.665996,-4.2660794
9.410784,0.09252429,0.35442764,0.08007884,0.3419822,-0.007909909,0.22157031,-0.21661827,0.12695718,-10.013967,-3.9358501,-10.865941,-4.5350246
9.415785,0.092018485,0.35321894,0.15752745,0.41872796,-0.008676559,0.21752423,0.03362474,0.34753457,-10.0468235,-3.95884,-9.021884,-3.3150227
9.420785,0.09153342,0.35186908,0.043655753,0.30399138,-0.0094586015,0.2133131,0.056403637,0.39125606,-10.078867,-3.9811325,-9.375143,-3.5467384
9.425785,0.0910064,0.35057074,0.09326112,0.35282543,-0.010390028,0.20934778,-0.111575395,0.2219812,-10.110451,-4.0031433,-7.4859567,-2.418686
9.430786,0.0904634,0.34923822,0.040462375,0.2992372,-0.011410445,0.20544109,-0.33264074,-0.023435295,-10.1413965,-4.0246916,-10.211312,-4.1599145
9.435786,0.08993125,0.347785,0.17934728,0.43720096,-0.012466654,0.20142001,0.23687524,0.52140886,-10.171541,-4.0455832,-12.48518,-5.4545803
9.440786,0.0894078,0.34620893,0.12424493,0.381046,-0.0135695785,0.19730082,0.17175284,0.449416,-10.200864,-4.065789,-10.253173,-4.22814
9.445787,0.08887768,0.34458578,0.060522556,0.31623065,-0.014755979,0.19325444,-0.043512017,0.21668184,-10.229677,-4.0855346,-8.0742235,-2.6736124
9.450788,0.08835161,0.3428754,0.0033154488,0.25783926,-0.016005412,0.18920195,0.14465517,0.4111895,-10.25787,-4.104711,-10.467565,-4.3177238
9.455788,0.087800145,0.34116888,0.24296868,0.49633735,-0.017379731,0.18533742,-0.055376172,0.19877452,-10.285601,-4.1235085,-9.807,-4.0571046
9.460789,0.08724177,0.33939207,0.06207311,0.31422335,-0.018836856,0.1815052,-0.08570194,0.14890158,-10.312662,-4.1417437,-10.132576,-4.0824127
9.465789,0.08669031,0.3375251,0.23659205,0.48742676,-0.020351589,0.17767024,0.27435857,0.51673996,-10.339154,-4.159424,-12.280953,-5.3446364
9.470789,0.08611035,0.3356713,0.2792132,0.528774,-0.02199778,0.17405152,0.32528615,0.556444,-10.365214,-4.1767426,-10.64013,-4.506646
